Dialogue_Id,Speaker,Emotion,Emotion_name,Utterance,Annotate(0/1)
2581.0,sahil,4.0,joy,aur mei toh mazaq bhi nahi kar raha hun come on aa karo,1.0
2581.0,monisha,1.0,contempt,nahi cake nahi koi bhediya ya bhaalu hai? mera muh toh guffa haina,0
,,,,,
2582.0,maya,1.0,contempt,haan bas monisha ke muh se thodi si hi choti hai wo don't mind beta mei toh sirf mazaq kar rahi hun,0
2582.0,sahil,4.0,joy,aur mei toh mazaq bhi nahi kar raha hun come on aa karo,0
2582.0,monisha,1.0,contempt,nahi cake nahi koi bhediya ya bhaalu hai? mera muh toh guffa haina,0
2582.0,indu,4.0,joy,arey waah cake kis khushi mein bhai,0
2582.0,sahil,4.0,joy,momma inter state scrabble mein first aayi hai,1.0
2582.0,indu,4.0,joy,congratulations maya,1.0
2582.0,maya,4.0,joy,thanks indu,0
,,,,,
2583.0,indu,4.0,joy,congratulations maya,0
2583.0,maya,4.0,joy,thanks indu,1.0
2583.0,indu,0.0,neutral,aur second kiska bacha aya?,0
,,,,,
2584.0,maya,4.0,joy,thanks indu,0
2584.0,indu,0.0,neutral,aur second kiska bacha aya?,1.0
2584.0,maya,2.0,anger,mei bacho ke saath competition nahi kar rahi thi indravadan,0
,,,,,
2585.0,maya,2.0,anger,mei bacho ke saath competition nahi kar rahi thi indravadan,0
2585.0,indu,0.0,neutral,lekin scrabble toh bacho ka hi khel haina,1.0
2585.0,maya,1.0,contempt,says who? scrabble sab khel sakte hai . bacche khel sakte hai intelligent adults khel sakte hai monisha bhi khel rahi hai,0
,,,,,
2586.0,sahil,4.0,joy,momma inter state scrabble mein first aayi hai,0
2586.0,indu,4.0,joy,congratulations maya,0
2586.0,maya,4.0,joy,thanks indu,0
2586.0,indu,0.0,neutral,aur second kiska bacha aya?,0
2586.0,maya,2.0,anger,mei bacho ke saath competition nahi kar rahi thi indravadan,0
2586.0,indu,0.0,neutral,lekin scrabble toh bacho ka hi khel haina,1.0
2586.0,maya,1.0,contempt,says who? scrabble sab khel sakte hai . bacche khel sakte hai intelligent adults khel sakte hai monisha bhi khel rahi hai,1.0
2586.0,sahil,0.0,neutral,ah mom neck to neck thi pata hai dad aapko lekin fir bhi mom jeet gayi haina mom?,0
,,,,,
2587.0,maya,1.0,contempt,says who? scrabble sab khel sakte hai . bacche khel sakte hai intelligent adults khel sakte hai monisha bhi khel rahi hai,0
2587.0,sahil,0.0,neutral,ah mom neck to neck thi pata hai dad aapko lekin fir bhi mom jeet gayi haina mom?,1.0
2587.0,maya,4.0,joy,you know 10 seconds bache hue the itna tension muje samaj mein hi naa aaye kya karun kya karun fir achanak meri nazar board pe giri wahan itch likha hua tha aur meine uthake w laga diya bann gaya witch triple word triple letter score,1.0
,,,,,
2588.0,indu,0.0,neutral,lekin scrabble toh bacho ka hi khel haina,0
2588.0,maya,1.0,contempt,says who? scrabble sab khel sakte hai . bacche khel sakte hai intelligent adults khel sakte hai monisha bhi khel rahi hai,0
2588.0,sahil,0.0,neutral,ah mom neck to neck thi pata hai dad aapko lekin fir bhi mom jeet gayi haina mom?,0
2588.0,maya,4.0,joy,you know 10 seconds bache hue the itna tension muje samaj mein hi naa aaye kya karun kya karun fir achanak meri nazar board pe giri wahan itch likha hua tha aur meine uthake w laga diya bann gaya witch triple word triple letter score,1.0
2588.0,sahil,0.0,neutral,lekin mom aise tension ke waqt aapko ye witch jaisa word kaise suja?,1.0
2588.0,indu,1.0,contempt,aaina dekh liya hoga,0
,,,,,
2589.0,monisha,1.0,contempt,nahi cake nahi koi bhediya ya bhaalu hai? mera muh toh guffa haina,0
2589.0,indu,4.0,joy,arey waah cake kis khushi mein bhai,0
2589.0,sahil,4.0,joy,momma inter state scrabble mein first aayi hai,0
2589.0,indu,4.0,joy,congratulations maya,0
2589.0,maya,4.0,joy,thanks indu,0
2589.0,indu,0.0,neutral,aur second kiska bacha aya?,0
2589.0,maya,2.0,anger,mei bacho ke saath competition nahi kar rahi thi indravadan,0
2589.0,indu,0.0,neutral,lekin scrabble toh bacho ka hi khel haina,0
2589.0,maya,1.0,contempt,says who? scrabble sab khel sakte hai . bacche khel sakte hai intelligent adults khel sakte hai monisha bhi khel rahi hai,0
2589.0,sahil,0.0,neutral,ah mom neck to neck thi pata hai dad aapko lekin fir bhi mom jeet gayi haina mom?,0
2589.0,maya,4.0,joy,you know 10 seconds bache hue the itna tension muje samaj mein hi naa aaye kya karun kya karun fir achanak meri nazar board pe giri wahan itch likha hua tha aur meine uthake w laga diya bann gaya witch triple word triple letter score,0
2589.0,sahil,0.0,neutral,lekin mom aise tension ke waqt aapko ye witch jaisa word kaise suja?,0
2589.0,indu,1.0,contempt,aaina dekh liya hoga,0
2589.0,sahil,0.0,neutral,ah dad mom national finals khelne ke liye jaaye usse pehle humne socha ki iss jeet ko celebrate karne ke liye ek party rakhi jaaye,1.0
2589.0,monisha,4.0,joy,bohot acha idea hai lekin party kuch mazedaar kisam ki honi chaiye ek dum alag theme uhh jaise desi poshaak,0
,,,,,
2590.0,monisha,6.0,fear,lekin sahil,0
2590.0,rosesh,0.0,neutral,anyways humei sabko special written invitation toh bejna padega na,1.0
2590.0,monisha,0.0,neutral,kyun? phone karke bula lenge na,0
,,,,,
2591.0,sahil,1.0,contempt,rosesh ek hi poshaak pahani hai ye teen chaar nahi,0
2591.0,rosesh,0.0,neutral,ye ek hi outfit hai bhai ok?,0
2591.0,monisha,6.0,fear,lekin sahil,0
2591.0,rosesh,0.0,neutral,anyways humei sabko special written invitation toh bejna padega na,0
2591.0,monisha,0.0,neutral,kyun? phone karke bula lenge na,0
2591.0,rosesh,0.0,neutral,sirf phone pe?,0
2591.0,monisha,0.0,neutral,humare yahan toh mangni shagni mein bhi phone karke invite kiya jaata hai,1.0
2591.0,sahil,0.0,neutral,lekin dear yahan aise nahi chalta hai yahan kissi kutte ka janamdinn hona toh bhi sabko written invitation bejna padhta hai,0
,,,,,
2592.0,rosesh,0.0,neutral,sirf phone pe?,0
2592.0,monisha,0.0,neutral,humare yahan toh mangni shagni mein bhi phone karke invite kiya jaata hai,0
2592.0,sahil,0.0,neutral,lekin dear yahan aise nahi chalta hai yahan kissi kutte ka janamdinn hona toh bhi sabko written invitation bejna padhta hai,1.0
2592.0,rosesh,2.0,anger,so what's wrong with that . kutte insaan nahi hote kya?,0
,,,,,
2593.0,rosesh,2.0,anger,so what's wrong with that . kutte insaan nahi hote kya?,1.0
2593.0,rosesh,0.0,neutral,i mean whatever!,0
,,,,,
2594.0,monisha,0.0,neutral,humare yahan toh mangni shagni mein bhi phone karke invite kiya jaata hai,0
2594.0,sahil,0.0,neutral,lekin dear yahan aise nahi chalta hai yahan kissi kutte ka janamdinn hona toh bhi sabko written invitation bejna padhta hai,0
2594.0,rosesh,2.0,anger,so what's wrong with that . kutte insaan nahi hote kya?,1.0
2594.0,rosesh,0.0,neutral,i mean whatever!,1.0
2594.0,monisha,4.0,joy,rosesh bhaiya aapki party parso hai.. aapke paas invitation chapwaane ka time kahan hai. idea sahil newspaper mein invite chapwaate hai. party party party come one come all,1.0
,,,,,
2595.0,sahil,0.0,neutral,moni dear mom ko sale par nahi lagwaana hai,0
2595.0,rosesh,0.0,neutral,you bet waise invitation chapne mein sirf 4 hi ghante lagte hai it's no big deal meine toh likh bhi daala hai,1.0
2595.0,sahil,6.0,fear,maar daala,0
,,,,,
2596.0,monisha,4.0,joy,rosesh bhaiya aapki party parso hai.. aapke paas invitation chapwaane ka time kahan hai. idea sahil newspaper mein invite chapwaate hai. party party party come one come all,0
2596.0,sahil,0.0,neutral,moni dear mom ko sale par nahi lagwaana hai,0
2596.0,rosesh,0.0,neutral,you bet waise invitation chapne mein sirf 4 hi ghante lagte hai it's no big deal meine toh likh bhi daala hai,0
2596.0,sahil,6.0,fear,maar daala,0
2596.0,rosesh,0.0,neutral,hawa mein hai victory ki aroma jeet gayi momma jeet gayi momma say hi to celebration and tata to trauma jeet gayi momma jeet gayi momma how's it bhabhi?,1.0
2596.0,monisha,6.0,fear,huh? wo mera dhyaan pressure cooker pe tha na toh isliye thik se sunai nahi diya,0
,,,,,
2597.0,sahil,6.0,fear,maar daala,0
2597.0,rosesh,0.0,neutral,hawa mein hai victory ki aroma jeet gayi momma jeet gayi momma say hi to celebration and tata to trauma jeet gayi momma jeet gayi momma how's it bhabhi?,0
2597.0,monisha,6.0,fear,huh? wo mera dhyaan pressure cooker pe tha na toh isliye thik se sunai nahi diya,1.0
2597.0,rosesh,0.0,neutral,koi baat nahi mein fir se suna deta hun,1.0
2597.0,sahil,0.0,neutral,ahhh meine sunna na bohot stylish likha hai invite,0
,,,,,
2598.0,sahil,0.0,neutral,ahhh meine sunna na bohot stylish likha hai invite,0
2598.0,rosesh,0.0,neutral,haina? meine raat bhar beth ke likha hai,1.0
2598.0,sahil,0.0,neutral,wo bhi pata chalta hai uhh lekin uhh rosesh kya haina ki tumne abhi jis expression se padha agar ussi expression se nahi padha gaya na toh iski woh,1.0
,,,,,
2599.0,sahil,0.0,neutral,wo bhi pata chalta hai uhh lekin uhh rosesh kya haina ki tumne abhi jis expression se padha agar ussi expression se nahi padha gaya na toh iski woh,0
2599.0,rosesh,0.0,neutral,depth?,1.0
2599.0,sahil,0.0,neutral,hmm samaj mein nahi ayegi! depth haha wo jo second line haina jeet gayi momma jeet gayi momma wo toh samaj mein aati hai uske pehle waala thoda seedha saadha formal hi rakhte hai,0
,,,,,
2600.0,maya,2.0,anger,vithal!,0
2600.0,indu,6.0,fear,maya sunno,0
2600.0,vitthal,0.0,neutral,ji memsaab,1.0
2600.0,maya,2.0,anger,store room mein se suitcase le aao,0
,,,,,
2601.0,maya,2.0,anger,store room mein se suitcase le aao,0
2601.0,vitthal,0.0,neutral,ji,1.0
2601.0,maya,2.0,anger,and rosesh hotel belscot tower mein phone karke ek room book karo,1.0
,,,,,
2602.0,indu,6.0,fear,maya sunno,0
2602.0,vitthal,0.0,neutral,ji memsaab,0
2602.0,maya,2.0,anger,store room mein se suitcase le aao,1.0
2602.0,vitthal,0.0,neutral,ji,0
2602.0,maya,2.0,anger,and rosesh hotel belscot tower mein phone karke ek room book karo,1.0
2602.0,indu,0.0,neutral,maya ye kya bachpana hai,0
,,,,,
2603.0,indu,0.0,neutral,maya ye kya bachpana hai,0
2603.0,maya,2.0,anger,kyun? scrabble toh naa samaj baccho ka khel haina! tumne mumbai ke mayor ke saamne ye baat kahi thi party mein toh bacche toh bachpana karenge hi,1.0
2603.0,rosesh,0.0,neutral,momma sea facing room book karwaun ke silly facing,1.0
2603.0,indu,3.0,disgust,sea facing room book karwao aur momma ko uss hotel mein chodne ke baad ussi samundar mein doob marna matruchaya sharam nahi aati tujhe ek toh teri maa ghar chodh ke jaa rahi hai,0
,,,,,
2604.0,maya,2.0,anger,kyun? scrabble toh naa samaj baccho ka khel haina! tumne mumbai ke mayor ke saamne ye baat kahi thi party mein toh bacche toh bachpana karenge hi,0
2604.0,rosesh,0.0,neutral,momma sea facing room book karwaun ke silly facing,0
2604.0,indu,3.0,disgust,sea facing room book karwao aur momma ko uss hotel mein chodne ke baad ussi samundar mein doob marna matruchaya sharam nahi aati tujhe ek toh teri maa ghar chodh ke jaa rahi hai,1.0
2604.0,maya,1.0,contempt,hello hello hello meine kab kaha ke mei ghar chodh kar ke jaa rahi hun mei kya monisha hun? meine lincoln road se khaaredi hui sasti skirt pehni hai? mere baalon mein local train ka khareeda hua plastic ka clip hai kya?,1.0
,,,,,
2605.0,indu,3.0,disgust,sea facing room book karwao aur momma ko uss hotel mein chodne ke baad ussi samundar mein doob marna matruchaya sharam nahi aati tujhe ek toh teri maa ghar chodh ke jaa rahi hai,0
2605.0,maya,1.0,contempt,hello hello hello meine kab kaha ke mei ghar chodh kar ke jaa rahi hun mei kya monisha hun? meine lincoln road se khaaredi hui sasti skirt pehni hai? mere baalon mein local train ka khareeda hua plastic ka clip hai kya?,1.0
2605.0,indu,2.0,anger,maya tum monisha nahi ho mei ye jaan chuka hun lekin agar tum ghar chodh kar nahi jaa rahi ho toh suitcase kyu mangwaya aur iss babuchak ko hotel mein room kyu book karne ko kaha,0
,,,,,
2606.0,maya,1.0,contempt,hello hello hello meine kab kaha ke mei ghar chodh kar ke jaa rahi hun mei kya monisha hun? meine lincoln road se khaaredi hui sasti skirt pehni hai? mere baalon mein local train ka khareeda hua plastic ka clip hai kya?,0
2606.0,indu,2.0,anger,maya tum monisha nahi ho mei ye jaan chuka hun lekin agar tum ghar chodh kar nahi jaa rahi ho toh suitcase kyu mangwaya aur iss babuchak ko hotel mein room kyu book karne ko kaha,1.0
2606.0,maya,0.0,neutral,kyunki tum ghar chodh kar ke jaa rahe ho indravadan,0
,,,,,
2607.0,indu,2.0,anger,maya tum monisha nahi ho mei ye jaan chuka hun lekin agar tum ghar chodh kar nahi jaa rahi ho toh suitcase kyu mangwaya aur iss babuchak ko hotel mein room kyu book karne ko kaha,0
2607.0,maya,0.0,neutral,kyunki tum ghar chodh kar ke jaa rahe ho indravadan,1.0
2607.0,rosesh,0.0,neutral,hello ek ordinary kamra in the name of mr indravadan sarabhai,1.0
2607.0,indu,0.0,neutral,phone rakh! maya tum. mei bhala kyu ghar chodh kar jaane laga,0
,,,,,
2608.0,maya,0.0,neutral,kyunki tum ghar chodh kar ke jaa rahe ho indravadan,0
2608.0,rosesh,0.0,neutral,hello ek ordinary kamra in the name of mr indravadan sarabhai,0
2608.0,indu,0.0,neutral,phone rakh! maya tum. mei bhala kyu ghar chodh kar jaane laga,1.0
2608.0,maya,5.0,sadness,kyunki tumne party mein sabke saamne meri scrabble championship ka mazaq udaya tha sab log hasse the muj par,0
,,,,,
2609.0,indu,0.0,neutral,phone rakh! maya tum. mei bhala kyu ghar chodh kar jaane laga,0
2609.0,maya,5.0,sadness,kyunki tumne party mein sabke saamne meri scrabble championship ka mazaq udaya tha sab log hasse the muj par,1.0
2609.0,indu,0.0,neutral,i was just joking maya,0
,,,,,
2610.0,maya,5.0,sadness,kyunki tumne party mein sabke saamne meri scrabble championship ka mazaq udaya tha sab log hasse the muj par,0
2610.0,indu,0.0,neutral,i was just joking maya,1.0
2610.0,maya,2.0,anger,but playing scrabble is not a joke indravadan bada intelligent game hai mushkil,0
,,,,,
2611.0,indu,0.0,neutral,i was just joking maya,0
2611.0,maya,2.0,anger,but playing scrabble is not a joke indravadan bada intelligent game hai mushkil,1.0
2611.0,indu,1.0,contempt,haha mushkil ismei mushkil toh kuch bhi nahi hai maya please . idhar udhar tede mede words banane mein mushkil kya hai,0
,,,,,
2612.0,maya,2.0,anger,but playing scrabble is not a joke indravadan bada intelligent game hai mushkil,0
2612.0,indu,1.0,contempt,haha mushkil ismei mushkil toh kuch bhi nahi hai maya please . idhar udhar tede mede words banane mein mushkil kya hai,1.0
2612.0,maya,0.0,neutral,oh yeah? toh fir mei tumhe challenge karti hun indravadan agar itna hi aasaan hai toh muje scrabble mein hara ke dikhao,0
,,,,,
2613.0,indu,1.0,contempt,haha mushkil ismei mushkil toh kuch bhi nahi hai maya please . idhar udhar tede mede words banane mein mushkil kya hai,0
2613.0,maya,0.0,neutral,oh yeah? toh fir mei tumhe challenge karti hun indravadan agar itna hi aasaan hai toh muje scrabble mein hara ke dikhao,1.0
2613.0,indu,4.0,joy,anytime!,0
,,,,,
2614.0,rosesh,0.0,neutral,hello ek ordinary kamra in the name of mr indravadan sarabhai,0
2614.0,indu,0.0,neutral,phone rakh! maya tum. mei bhala kyu ghar chodh kar jaane laga,0
2614.0,maya,5.0,sadness,kyunki tumne party mein sabke saamne meri scrabble championship ka mazaq udaya tha sab log hasse the muj par,0
2614.0,indu,0.0,neutral,i was just joking maya,0
2614.0,maya,2.0,anger,but playing scrabble is not a joke indravadan bada intelligent game hai mushkil,0
2614.0,indu,1.0,contempt,haha mushkil ismei mushkil toh kuch bhi nahi hai maya please . idhar udhar tede mede words banane mein mushkil kya hai,0
2614.0,maya,0.0,neutral,oh yeah? toh fir mei tumhe challenge karti hun indravadan agar itna hi aasaan hai toh muje scrabble mein hara ke dikhao,1.0
2614.0,indu,4.0,joy,anytime!,1.0
2614.0,rosesh,7.0,surprise,aah arrogance thy name is indravadan,0
,,,,,
2615.0,indu,4.0,joy,anytime!,0
2615.0,rosesh,7.0,surprise,aah arrogance thy name is indravadan,1.0
2615.0,indu,0.0,neutral,and indravadan my mistake's name is rosesh. shart kya hai?,0
,,,,,
2616.0,indu,0.0,neutral,and indravadan my mistake's name is rosesh. shart kya hai?,0
2616.0,maya,0.0,neutral,agar tumnei muje scrabble mein hara diya toh mei zindagi bhar tumhari har baat sunugi,1.0
2616.0,indu,7.0,surprise,zindagi bhar?,0
,,,,,
2617.0,rosesh,7.0,surprise,aah arrogance thy name is indravadan,0
2617.0,indu,0.0,neutral,and indravadan my mistake's name is rosesh. shart kya hai?,0
2617.0,maya,0.0,neutral,agar tumnei muje scrabble mein hara diya toh mei zindagi bhar tumhari har baat sunugi,1.0
2617.0,indu,7.0,surprise,zindagi bhar?,1.0
2617.0,maya,0.0,neutral,zindagi bhar. rosesh gawah hai,1.0
2617.0,rosesh,4.0,joy,okay,0
,,,,,
2618.0,indu,7.0,surprise,zindagi bhar?,0
2618.0,maya,0.0,neutral,zindagi bhar. rosesh gawah hai,1.0
2618.0,rosesh,4.0,joy,okay,1.0
2618.0,indu,4.0,joy,bhut ka gawah pretatma,0
,,,,,
2619.0,indu,4.0,joy,bhut ka gawah pretatma,0
2619.0,vitthal,0.0,neutral,suitcase le aaya,1.0
2619.0,indu,0.0,neutral,vithal suitcase rakho suitcase rakho .. ye gawah hai!,0
,,,,,
2620.0,sahil,4.0,joy,dad 100% haarne waale hai,0
2620.0,monisha,6.0,fear,aur barbaad mei ho jaungi daddy ji agar haar gaye toh unhe mummy ji ki har baat maani padegi aur mummy ji unse sabse pehle kahegi indravadan monisha ko support karna chodh do aur mera iklota supporter naa chahte hue bhi mera dushman ban jayega,1.0
2620.0,sahil,1.0,contempt,what do you mean iklota supporter?,0
,,,,,
2621.0,monisha,6.0,fear,aur barbaad mei ho jaungi daddy ji agar haar gaye toh unhe mummy ji ki har baat maani padegi aur mummy ji unse sabse pehle kahegi indravadan monisha ko support karna chodh do aur mera iklota supporter naa chahte hue bhi mera dushman ban jayega,0
2621.0,sahil,1.0,contempt,what do you mean iklota supporter?,1.0
2621.0,monisha,0.0,neutral,aur nahi toh kya!,0
,,,,,
2622.0,sahil,1.0,contempt,what do you mean iklota supporter?,0
2622.0,monisha,0.0,neutral,aur nahi toh kya!,1.0
2622.0,sahil,0.0,neutral,mein hun na,0
,,,,,
2623.0,monisha,0.0,neutral,aur nahi toh kya!,0
2623.0,sahil,0.0,neutral,mein hun na,0
2623.0,monisha,3.0,disgust,tum! tum toh maya devi camp zindabaad ho har cheez mein mujhse pehle mom,0
,,,,,
2624.0,sahil,0.0,neutral,mein hun na,0
2624.0,monisha,3.0,disgust,tum! tum toh maya devi camp zindabaad ho har cheez mein mujhse pehle mom,1.0
2624.0,sahil,2.0,anger,ab aisa kyu lagta hai tumhei,0
,,,,,
2625.0,monisha,3.0,disgust,tum! tum toh maya devi camp zindabaad ho har cheez mein mujhse pehle mom,0
2625.0,sahil,2.0,anger,ab aisa kyu lagta hai tumhei,1.0
2625.0,monisha,0.0,neutral,uhh idhar aao . ye dekho . dekho ye album aur dekho iske pehle page mein kiski photo hai,0
,,,,,
2626.0,sahil,2.0,anger,ab aisa kyu lagta hai tumhei,0
2626.0,monisha,0.0,neutral,uhh idhar aao . ye dekho . dekho ye album aur dekho iske pehle page mein kiski photo hai,1.0
2626.0,sahil,0.0,neutral,ye mom hai meri ab ismein kya problem hai,0
,,,,,
2627.0,monisha,0.0,neutral,uhh idhar aao . ye dekho . dekho ye album aur dekho iske pehle page mein kiski photo hai,0
2627.0,sahil,0.0,neutral,ye mom hai meri ab ismein kya problem hai,1.0
2627.0,monisha,1.0,contempt,ye humari honeymoon ki album hai sahil,0
,,,,,
2628.0,monisha,1.0,contempt,ye humari honeymoon ki album hai sahil,0
2628.0,sahil,0.0,neutral,ohh toh haha thike ek kaam karte hai ye meri tasvir nikaal do aur yahan par tumhari mom ki daaldo,1.0
2628.0,monisha,6.0,fear,dekha dekha khudko hata diya magar mummyji tum toh unhe album se bhi nahi nikaal sakte sahil aur wo wo bechare daddy ji ko ghar se nikaalne mein tulli hai,1.0
,,,,,
2629.0,monisha,6.0,fear,dekha dekha khudko hata diya magar mummyji tum toh unhe album se bhi nahi nikaal sakte sahil aur wo wo bechare daddy ji ko ghar se nikaalne mein tulli hai,0
2629.0,sahil,0.0,neutral,sweety pi dad aur mom ka ye chalte rehta hai tumhe pata hai unhone suhaag raat high court mein manayi thi,1.0
2629.0,monisha,7.0,surprise,high court mein?,0
,,,,,
2630.0,monisha,7.0,surprise,kyun?,0
2630.0,sahil,0.0,neutral,kyunki dad ne suhaag raat par mom se pucha maya kya tumhei bacche pasand hai toh mom ne kaha haan pasand hai toh dad ne mom ke haath mein 4 bacche rakh diye,1.0
2630.0,monisha,0.0,neutral,kiske?,0
,,,,,
2631.0,sahil,0.0,neutral,kyunki dad ne suhaag raat par mom se pucha maya kya tumhei bacche pasand hai toh mom ne kaha haan pasand hai toh dad ne mom ke haath mein 4 bacche rakh diye,0
2631.0,monisha,0.0,neutral,kiske?,1.0
2631.0,sahil,4.0,joy,chipkali ke haan! relax they'll handle each other,0
,,,,,
2632.0,maya,1.0,contempt,unhygienic b grade restaurant se khaana nahi mangwa paoge dinn mein 2 baar bagair shor machaye dudh peena compulsory hoga apni cupboard ki cheeze mere cupboard mein nahi rakhoge monisha ke saath chaat khaane.. agreement sunn rahe ho na tum indravadan,0
2632.0,indu,4.0,joy,maya nice suitcase,1.0
2632.0,maya,2.0,anger,agreement padho aur uss par dastakhat karo baat mat badlo,0
,,,,,
2633.0,indu,4.0,joy,maya nice suitcase,0
2633.0,maya,2.0,anger,agreement padho aur uss par dastakhat karo baat mat badlo,0
2633.0,indu,1.0,contempt,maya tumhe meri zubaan par bharosa nahi hai,0
,,,,,
2634.0,indu,1.0,contempt,maya tumhe meri zubaan par bharosa nahi hai,0
