Sr No.,Utterance,Speaker,Emotion,Dialogue_ID,Utterance_ID
4731,usse kya hoga waise kuch toh farak padega ye ghar kuch saaf sutra lagega sahil ko transit camp mei nhi rehna padega humare floor pe kabadi waalo ki aur bartan waalo ki chahal pehel band ho jayegi lekin isn't it better ke wo rita chali jaaye sahil kuch karo na please,maya,contempt,185,21
4732,mom rosesh ne shaadi ki hai rita ke saath,sahil,neutral,185,22
4733,aisa bhi toh ho sakta hai ke ajanta ke saath shaadi na karne ke liye rosesh ne ye sab right! ye sab kuch uska natak ho sakta hai sahil ,maya,joy,185,23
4734,haila inhe toh pata chal gaya sahil ,monisha,surprise,185,24
4735,haha kya pata chal gaya monisha!,sahil,anger,185,25
4736,ye toh ab tum bataoge sahil ke mujhe kya pata chal gaya hai jo nhi pata chalna chaiye tha ,maya,anger,185,26
4737,dekha!,monisha,contempt,185,27
4738,well uhh,sahil,neutral,185,28
4739,usse pehle swear on me ke muje pata chal chuka hai ye baat indu ya rosesh ko nhi pata chalegi,maya,neutral,185,29
4740,rosesh baby nashta is on the table. indravadan dudh peelo please ,maya,neutral,186,0
4741,urgh,indravadan,disgust,186,1
4742,what a lovely morning,rosesh,joy,186,2
4743,what's so lovely about it saamne dudh bagal mein dudh,indravadan,anger,186,3
4744,momma kitne baje jaana hai raj kavi bookstores,rosesh,neutral,186,4
4745,ek baje sharp! dr rudaba rangachari karne waali hai book ka inauguration ,maya,joy,186,5
4746,really?,rosesh,surprise,186,6
4747,kaunsi book?,indravadan,surprise,186,7
4748,surprise! rosesh ki kavitaon ka collection chapwaya hai humnein,maya,joy,186,8
4749,pathar par paani rosesh ki zubaani 110 kavitayein,rosesh,neutral,186,9
4750,jinmein se 5 6 kavitayein aaj rosesh padhke sunane bhi waala hai ,maya,neutral,186,10
4751,maaya mei nahi,indravadan,fear,186,11
4752,saari family jayegi indravadan and that's final,maya,neutral,186,12
4753,you know? ila ben aur madhusudan bhai bhi aa rahe hai ,maya,neutral,186,13
4754,lekin madhusudan fufa ko toh bilkul hi sunai nahi deta. wo kaise sunnenge meri kavitayein ,rosesh,fear,186,14
4755,lucky fellow ,indravadan,anger,186,15
4756,chalo chalo jaldi karo monisha mom aa gayi toh muje wo poetry recitation sunne jaana padega wo bhi pure 2 ghante ,sahil,fear,187,0
4757,toh kya hua? popatkaka ki praathna sabha mein toh tumnei teen ghante tak bhajan sunne the ,monisha,neutral,187,1
4758,arey wahan toh rote rote maatam karne ki toh permission thi yahan kya karenge? ,sahil,anger,187,2
4759,tch rosesh bhaiya ki kavita itni bhi buri nahi hai ,monisha,contempt,187,3
4760,acha iss baar ke titles sunne hai! mera gas meri ghar ghanti! gora bhikari kaala bhikari! murge ka jivan! ,sahil,contempt,187,4
4761,ye itna bura nahi hain,monisha,neutral,187,5
4762,pura title sunno! murge ka jivan beeta aeroplane mein! murga air hostess banna tha kur kur kur kursi ki peti baand lijiye bhuk lage toh mujhe khaa lena! mei jaa raha hun mom aane se pehle,sahil,fear,187,6
4763,monisha tumnei middle class aurto ki tarah jo mera naya shampoo borrow kiya hai wo lauta toh do please ,maya,contempt,187,7
4764,wo mummy ji pata nahi kahan rakh diya!,monisha,fear,187,8
4765,oh my god acha sahil kahan hai ,maya,neutral,187,9
4766,wo.. wo bhi pata nahin,monisha,neutral,187,10
4767,toh tum apne husband ko bhi idhar udhar rakh deti ho ,maya,surprise,187,11
4768,haan,monisha,neutral,187,12
4769,kahin jaa rahe ho sahil?,maya,neutral,187,13
4770,newspaper khareedne ,sahil,neutral,187,14
4771,suitcase saath lekar? ,maya,neutral,187,15
4772,suitcase bhar kar newspaper khaaredne,sahil,neutral,187,16
4773,umm mummy ji actually sahil na meri ghar chodne ki nakal utaar raha tha haina?,monisha,joy,187,17
4774,itni buri nakal ,maya,contempt,187,18
4775,ji? ,monisha,neutral,187,19
4776,ek bhi kapda bahar nahi latak raha dekho,maya,neutral,187,20
4777,mom mein,sahil,neutral,187,21
4778,agar tum rosesh ki poetry book inauguration mei nahi jaana chahte toh saaf saaf kyu nahi keh dete  ,maya,neutral,187,22
4779,lekin,sahil,neutral,187,23
4780,kyun? mei saaf saaf nahi kehti ki monisha ka chehra kabhi kabhi e.t jaisa lagta hai monisha ke haath ka bana kahan hatkadi pehen ke khaana chaiye kyunki wo bilkul jail ke khaane ki yaad dilata hai  ke monisha ke ,maya,contempt,187,24
4781,mei saaf saaf kahun mom mei rosesh ki poetry reading mein nahi aana chahta ,sahil,sadness,187,25
4782,good that's much better honesty is the best policy ,maya,neutral,187,26
4783,thank you mom ,sahil,joy,187,27
4784,raj kavi bookstore mein ek baje pahunch jaana aage waali row mein beth kar zara zor zor se taali bajana i am counting on both of you ,maya,joy,187,28
4785,sit! i am sorry,sahil,sadness,188,0
4786,it's ok ,rosesh,neutral,188,1
4787,but let me tell you one thing! failure is a part of life rosesh mei bhi 7th std mei fail hua tha pata hai ab log muje chidate the all the students ke dekho there comes sahil failure. dekho sahil failure jaa raha hai but traitor i didn't lose heart meine failure ko accept kar liya so?,sahil,joy,188,2
4788,you are right sahil bhai. mei bhi digest kar lunga ,rosesh,neutral,188,3
4789,that's it!,sahil,joy,188,4
4790,anyways thanks!,rosesh,neutral,188,5
4791,that's like a good boy ,sahil,joy,188,6
4792,bye,rosesh,neutral,188,7
4793,bye take care,sahil,neutral,188,8
4794,sahil bhai 7th mein fail hone ke baad aapne padhai thodi na chod di thi ,rosesh,neutral,188,9
4795,exactly ,sahil,joy,188,10
4796,toh mei bhi aapki tarah mehnat karunga nayi kavitaen likhunga . infact 35 toh likh bhi daali hai sunau?,rosesh,joy,188,11
4797,nahi nahi yahan nahi yahan pe bohot saara kachra hai toh tumhare yahan bethte hai mei wine leke aata hun itmenaan se tumhari kavitaen sunenge ,sahil,joy,188,12
4798,great idea!,rosesh,joy,188,13
4799,that's nice . you look lovely when you smile,sahil,joy,188,14
4800,thank you!,rosesh,joy,188,15
4801,hahaha monisha meri bag pack karo mei goa jaa raha hun abhi! ,sahil,fear,188,16
4802,cheers rosesh cheers my boy ,indravadan,joy,189,0
4803,cheers ,rosesh,sadness,189,1
4804,zara dil se cheers bolo brother,sahil,neutral,189,2
4805,haan shaam ko tumhari 2 qitabe toh biki thi na,indravadan,neutral,189,3
4806,acha ,sahil,neutral,189,4
4807,haan wo jiss aadmi ne khareedi thi na uska pankha kharab ho gaya tha isliye ye qitab le gaya wo ,indravadan,joy,189,5
4808,bolne dijiye dad ko sahil bhai meri qitab hai hi daba ,rosesh,sadness,189,6
4809,nahi nahi come on now rosesh infact wo waali kavita toh kitni poignant hai ,sahil,neutral,189,7
4810,kaunsi? ,rosesh,joy,189,8
4811,huh wo waali huh wo apni huh dad,sahil,fear,189,9
4812,haan wo teen per wala kutta ,indravadan,neutral,189,10
4813,exactly ,sahil,joy,189,11
4814,dad padhiye ,sahil,neutral,189,12
4815,hein haan haan kahan gayi kahan gayi? haan iss teen per waale kutte ko bhagana nahi padta isse susu karte hue apna per uthana nahi padta waah waah ,indravadan,joy,189,13
4816,waah ek dum uhh,sahil,joy,189,14
4817,technical but brilliant ,indravadan,joy,189,15
4818,exactly brilliant so three cheers to teen per wala kutta ,sahil,joy,189,16
4819,cheers to mei kamina hun ,everyone,joy,189,17
4820,cheers to mera gas meri ghar ghanti ,everyone,joy,189,18
4821,sahil aur ek banau?,indravadan,neutral,189,19
4822,nahi nahi i am fine ek banaaiye han to agli kavita hai kya hai dad sorry just read it out na padhiye,sahil,neutral,189,20
4823,hmm shashi sharma ka salwaar ,indravadan,neutral,189,21
4824,sha shh shh ,sahil,neutral,189,22
4825,tu tu mat bol iss mein bohot saare sha hai ,indravadan,neutral,189,23
4826,shashi sharma ne shayad shaniwaar ko salwaar shilwaya tha . shilwaya tha? salwaar shilwaate nahin salwaare silwaate hai roshesh . rosesh!! shalwaar silwaate hai ! ,indravadan,anger,189,24
4827,haan haan ek mistake ki hai printer ne peg banaaiye,rosesh,neutral,189,25
4828,nahi nahi nahi ek mistake nahi ki hai printer ne ,sahil,neutral,189,26
4829,arey baapre sahil sahil ,indravadan,fear,189,27
4830,printer ne 2 mistakes ki hai ek toh sa ki jagah wo ,sahil,anger,189,28
4831,sha,indravadan,neutral,189,29
4832,haan wo chaapkar ,sahil,neutral,189,30
4833,dusri kaunsi?,rosesh,neutral,189,31
4834,ye saare words chaapkar ,sahil,neutral,189,32
4835,matlab?,rosesh,surprise,189,33
4836,matlab ye jo baaki ke.. ek minute ek minute.. baaki ke jo words haina .. teri kavita ke baaki ke jo words haina wo worst hai kidhar? arey let me talk to him dad honesty is the best insurance ,sahil,anger,189,34
4837,policy!,indravadan,neutral,189,35
4838,insurance and policy dono ek hi hai dad aur mujhe ho nahi gayi hai,sahil,neutral,189,36
4839,nahi nahi sahil tumhei bohot chad gayi hai tum jaake so jao,indravadan,fear,189,37
4840,mujhe chad isse gayi hai dad isse chad gayi hai chabri,sahil,anger,189,38
4841,charbi!,indravadan,neutral,189,39
4842,wohi wohi ab mein mental lipush,sahil,neutral,189,40
4843,suction ,indravadan,neutral,189,41
4844,suction haan suction karke iski chabri utaarunga  ,sahil,anger,189,42
4845,sahil bhai ,rosesh,sadness,189,43
4846,chup chup chup! bohot bol liya tu aaj ,sahil,anger,189,44
4847,sahil sahil,indravadan,fear,189,45
4848,kya kya sahil sahil kar rhe ho 110 kavita chapwaane ki jurat karta hai khule aam unmei se 21 kavita sunata hai humko ,sahil,anger,189,46
4849,mei kavi hun ,rosesh,sadness,189,47
4850,did you hear? kavi hai ! kavi nahi hai . tu kauwa hai ee nahi aa aa ! kauwa ! kaao kaao dophar bar kaao kaao kaao karke public ko bore kar raha tha ye ,sahil,anger,189,48
4851,nahi nahi sahil aisa mat bolo public taali baja rahi thi ,indravadan,neutral,189,49
4852,wo iss kauwe ko udane ke liye ki udd udd jaa udja kaale kauwe teri kavita hai bundle ek bhi agar aage padega toh maarunga mein sandle ,sahil,anger,189,50
4853,tu tu soja jaa soja jaa jaa ,indravadan,fear,189,51
4854,rosesh tu bura mat maan hai sahil ko chadd gayi hai isliye wo bakwaas kar raha hai ,indravadan,neutral,189,52
4855,nashe mein aadmi sach hi bolta hai dad ,rosesh,sadness,189,53
4856,haan wo bhi sach hai ,indravadan,neutral,189,54
4857,sahil bhai. thank you !,rosesh,sadness,189,55
4858,rosesh rosesh sunn ! ,indravadan,fear,189,56
4859,sahil beta kuch thik lag raha hai abhi . how are you feeling baby? thoda sa aur nimbu soda banake laao . can you hear me? ,maya,fear,190,0
4860,yeah hmm ,sahil,neutral,190,1
4861,toh sunno tumne mujhe aaj bohot disappoint kiya hai . tumne rosesh ko cockroach bulaya ,maya,contempt,190,2
4862,kauwa! kauwa!,sahil,neutral,190,3
4863,whatever cockroach kauwa some animal but bichara rosesh fut fut ke ro raha tha keh raha tha bhai ne mujhe kaa kaa sentence complete nahi kar paa raha tha bichara ,maya,sadness,190,4
4864,acha ,monisha,neutral,190,5
4865,haan isliye toh mein samaj nahi paayi ke wo kaa kaa kaa .. cockroach nahi kauwa bol raha hai . ye hausla badaya tumne uska sahil. bichara you are heartless i mean mei maanti hun ke rosesh ki 1 2 kavita hain! lekin iss tarah se usse humiliate karna,maya,anger,190,6
4866,tumne acha nahi kia sahil! very bad! ,monisha,anger,190,7
4867,toh! i mean agar monisha uska galti se apaan karti toh mein samjhti bhi lekin tum . tum toh ek padhe likhe cultured insaan ho tumne kaise . you know rosesh ne aaj aatmhatya karne ki koshish ki,maya,fear,190,8
4868,hey bhagwan kaise unhone apne gale mein fandha shandha dal diya kya,monisha,fear,190,9
4869,ohh monisha really! fandha shandha daalna is so middle class. usne neend ki goliyaan khaane ki koshish ki . wo to achcha hua ke bottle usse khuli nahin,maya,neutral,190,10
4870,dhakkan tight tha,monisha,neutral,190,11
4871,niche se kholne ki koshish kar raha tha,maya,neutral,190,12
4872,toh rosesh bhaiya ne bhi thodi zyada?,monisha,joy,190,13
4873,thank god for that dekho kal subah hum usse kahenge ki aaj raat jo bhi hua wo uska sapna tha . hopefully usse kuch zyada yaad nahi rahega isliye sahil for god's sake tum kehna ki tumne usse kauwa kaahi hi nahi ,maya,neutral,190,14
4874,mummy ji ,monisha,neutral,190,15
4875,tch oh god mei rosesh ko kaise sambhalungi ,maya,fear,190,16
4876,sarita tumhen meri madad karni padegi,maya,neutral,191,0
4877,what are good friends for my dear batao kya karna hoga,sarita,joy,191,1
4878,tumhen rosesh ki poetry ki qitab padhni hogi aur uski taareef karni hogi,maya,neutral,191,2
4879,mei uski kapdo ki taareef karun toh nahi chalega? ,sarita,neutral,191,3
4880,nahi,maya,neutral,191,4
4881,hairstyle?,sarita,neutral,191,5
4882,phir kabhi! aaj poetry. sarita wo itna depressed hai and mei akeli kab tak uski taareef karti rahungi wo tumhari izzat karta hai agar tumne bhi taareef kardi na toh wo  ,maya,fear,191,6
4883,momma ! momma! good news meri qitab ki 1000 copies bik gayi! yay whoopie ,rosesh,joy,191,7
4884,ohh lovely!! ,maya,joy,191,8
4885,kisne khareedi 1000?,sarita,surprise,191,9
4886,cheerfully,maya,fear,191,10
4887,rosesh!! kisne khareedi 1000 copies ,sarita,joy,191,11
4888,wo toh pata nahi lekin ek baat saabit ho gayi momma ki mein kavi hun kauwa nahi,rosesh,joy,191,12
4889,ofcourse tum kavi ho sarita haina?,maya,neutral,191,13
4890,haan haan i loved your poetry son! you are william wordsworth ,sarita,joy,191,14
4891,nahin nahin wb yeats ,maya,joy,191,15
4892,no sarojini naidu ,sarita,joy,191,16
4893,mirza ghalib!,maya,joy,191,17
4894,jawed akhtar ,sarita,joy,191,18
4895,oh yeah? thank you so much aunty! waise aapko sabse achi kaunsi lagi?,rosesh,neutral,191,19
4896,wo uhh!!,sarita,fear,191,20
4897,saari!,sarita,neutral,191,21
4898,saari kavitaen! how sweet ,maya,joy,191,22
4899,saari ki saari keep up the goodwork son! acha toh mein chalun .. loved your poetry ! too good. waah,sarita,joy,191,23
4900,thank you sarita aunty ,rosesh,joy,191,24
4901,bye!!,maya,neutral,191,25
4902,bye! yeah!!,rosesh,joy,191,26
4903,so?,maya,neutral,191,27
4904,momma!,rosesh,joy,191,28
4905,adab jaawed sahab ,maya,joy,191,29
4906,arey chalna tu,indravadan,joy,192,0
4907,jija ji daddy ji aap log,monisha,surprise,192,1
4908,arey monisha tum kahin jaa rahi ho. jao no problem we'll make ourselves comfortable go ahead ,indravadan,joy,192,2
4909,bye,monisha,joy,192,3
4910,haha what are you upto?,dushyant,joy,192,4
4911,tu beth . beth aur ye patte pakad,indravadan,neutral,192,5
4912,ye kya khel rahe hai?,dushyant,neutral,192,6
4913,kuch nahi uhm haa hi maya. tum khelogi toh tumhare patte bhi baat de?,indravadan,joy,192,7
4914,fourth floor ki mrs silu wadiya ke ghar mein safed chuha kyu choda,maya,neutral,192,8
4915,meine?,indravadan,neutral,192,9
4916,mr wadiya ko fire brigade bulai padhi ,maya,neutral,192,10
4917,chuha pakadne ke liye fire brigade? ,dushyant,neutral,192,11
4918,nahi mrs wadiya ko niche utaarne ke liye fire brigade . darr ke maare wo bechari chandelier par chadh gayi thi,maya,anger,192,12
4919,haa haa par mei toh,indravadan,fear,192,13
4920,yahan se hile bhi nahi . hum log patte khel rahe the . he owes me 1400 rupees ,dushyant,neutral,192,14
4921,indravadan ! abhi ke abhi neeche jaake mrs wadiya se maafi maango chalo,maya,anger,192,15
4922,do it right now ! go and say sorry,maya,anger,192,16
4923,maya tum!,indravadan,neutral,192,17
4924,indravadan!,maya,anger,192,18
4925,trouble trouble trouble trouble. everyday trouble! uhhh! ,maya,disgust,192,19
4926,mom unki hyperactivity kam karni hai toh try electropathy ,dushyant,neutral,192,20
4927,electropathy!,maya,surprise,192,21
4928,haan unke dimaag par istri se connected live wire laga dijiye roz 10 minute. i'll explain ,dushyant,neutral,192,22
4929,dushyant! mujhe maalum hai ke indu problematic hai lekin itna nahi ke usse torture kiya jaaye i love that guy,maya,joy,192,23
4930,kya?,dushyant,neutral,192,24
4931,don't give that aap daddy se actually pyaar karti hai look! ofcoure i love him pyaar andha hota hai ,maya,neutral,192,25
4932,itna andha ,dushyant,neutral,192,26
4933,mere pyaar se zyada andhe pyaar ke kahin kisse sunne hai meine mr dushyant painter. apne sahil ko hi lelo monisha ko jaane ke bawajud usne usse shaadi ki ya nahi ,maya,contempt,192,27
4934,ye toh aaj tak meri samaj mein nahi aaya and and yeah opposites do attract par do itna opposite log ,dushyant,neutral,192,28
4935,qismat! ya kaho purane janmo ka fal lekin sahil ko monisha ke pyaar mein padhna hi tha and it happened at fateful day ,maya,neutral,192,29
4936,uhh lift lift arey lift! eh lift ! oi oi .. aaaaa! kamina kahinka . ruko. ruko!!!!,monisha,fear,193,0
4937,aapka dimaag toh thik hai!,sahil,anger,193,1
4938,wo dekho ji menu lift doge!,monisha,fear,193,2
4939,sorry,sahil,neutral,193,3
4940,tenu ki lagta hai . mei koi fraud shaud ladki hun jo abhi kahegi mei musibat mein hu ji menu bombai jaana hai mujhe 500 rupay do help dekho mei fraud nahin hun mei sach much musibat mein hun dilli se bombai aa rahi thi baroda station mein jalebi khaane waaste utri toh meri train chut gayi fir meine st . idhar matha tekne utri toh meri st bhi chut gayi usmein mera saara samaan diary paise saare reh gaye aur muje bombai jaana hai guru dekh bahadur nagar lekin wahan ka toh pura pata bhi nahi hai mere paas ,monisha,sadness,193,4
4941,toh?,sahil,neutral,193,5
4942,toh toh menu 500 rupay dedo mei sach much musibat mein hun ,monisha,sadness,193,6
